company_name	regorg	regidate	morregcno	priclasecam	change	public_date	status	cancel	guadetali	mortagee	priclasec	company_name	bbd_qyxx_id	bbd_unique_id
安徽巨星钢业有限公司	绩溪县市场监督管理局	2015/9/30	5.6306E+13	120		2015/9/30	有效		[{"owner":"安徽巨星钢业有限公司","name":"涡流探伤","details":"2良好\t使用\t生态工业园区永强路4 号2010.7  20.00","remarks":},{"owner":"安徽巨星钢业有限公司","name":"LG60-H轧机","details":"1良好\t使用\t生态工业园区永强路4 号2009.9  180.00","remarks":},{"owner":"安徽巨星钢业有限公司","name":"仪器仪表","details":"1良好\t使用\t生态工业园区永强路4 号2011.3  10.00","remarks":},{"owner":"安徽巨星钢业有限公司","name":"8寸拉床","details":"1\t良好\t使用\t生态工业园区永强路4 号\t2008.5\t90","remarks":},{"owner":"安徽巨星钢业有限公司","name":"4寸拉床","details":"2良好\t使用\t生态工业园区永强路4 号2013.7  30","remarks":},{"owner":"安徽巨星钢业有限公司","name":"7寸拉床","details":"2\t良好\t使用\t生态工业园区永强路4 号\t2008.5\t74.00","remarks":},{"owner":"安徽巨星钢业有限公司","name":"超声探伤","details":"2良好\t使用\t生态工业园区永强路4 号2011.9  18.80","remarks":},{"owner":"安徽巨星钢业有限公司","name":"5寸拉床","details":"2良好\t使用\t生态工业园区永强路4 号2013.7   50.00","remarks":},{"owner":"安徽巨星钢业有限公司","name":"LG30-H轧机","details":"1良好\t使用\t生态工业园区永强路4 号2009.8  96.00","remarks":},{"owner":"安徽巨星钢业有限公司","name":"5寸拉床","details":"2良好\t使用\t生态工业园区永强路4 号2008.5   44.00","remarks":}]	[{"morname":"安徽绩溪农村商业银行股份有限公司","morno":"其他","idno":"341800000120593"}]	[{"period":"自2015年09月29日至2018年09月17日","amount":"120万元","kind":"借款合同","range":"担保合同第四条规定","remarks":}]	安徽巨星钢业有限公司	c784665ab1544b04b131744f565215bd	c3011b1def6d303a51191380c595245d
黄山市强峰铝业有限公司	歙县市场监督管理局	2016/5/12	5.5905E+13	120		2016/5/12	无效		[{"owner":"黄山市强峰铝业有限公司","name":"注胶机设备","details":"1套优 良好 黄山市强峰铝业有限公司内","remarks":"发票：14346823-14346826"},{"owner":"黄山市强峰铝业有限公司","name":"热剪炉","details":"2套 优 良好 黄山市强峰铝业有限公司内","remarks":"发票：00115938-0015939"},{"owner":"黄山市强峰铝业有限公司","name":"铝型材自动中断锯","details":"1台 优 良好 黄山市强峰铝业有限公司内","remarks":"发票：13646132"},{"owner":"黄山市强峰铝业有限公司","name":"自动静电粉末喷枪系统","details":"12套 优 良好 黄山市强峰铝业有限公司内","remarks":"发票：10967701-10967704"},{"owner":"黄山市强峰铝业有限公司","name":"全自动热剪炉","details":"1套 优 良好 黄山市强峰铝业有限公司内","remarks":"发票：01461223"},{"owner":"黄山市强峰铝业有限公司","name":"手动喷枪系统","details":"2套 优 良好 黄山市强峰铝业有限公司内","remarks":"发票：10967701-10967704"},{"owner":"黄山市强峰铝业有限公司","name":"全自动热剪炉","details":"1套 优 良好 黄山市强峰铝业有限公司内","remarks":"发票：01461222"},{"owner":"黄山市强峰铝业有限公司","name":"打齿机","details":"1台 优 良好 黄山市强峰铝业有限公司内","remarks":"发票：14346820"},{"owner":"黄山市强峰铝业有限公司","name":"木纹转印设备","details":"1套 优 良好 黄山市强峰铝业有限公司内","remarks":"发票：14346821-14346822"},{"owner":"黄山市强峰铝业有限公司","name":"大旋风快速换色系统","details":"1套 优 良好 黄山市强峰铝业有限公司内","remarks":"发票：28032978-28032981"},{"owner":"黄山市强峰铝业有限公司","name":"喷涂生产线","details":"1套 优 良好 黄山市强峰铝业有限公司内","remarks":"发票：10672512"}]	[{"morname":"安徽歙县农村商业银行股份有限公司","morno":"其他","idno":"913410005830178661"}]	[{"period":"自2016年05月12日至2017年05月12日","amount":"120万元","kind":"借款合同","range":"债务本金及利息","remarks":}]	黄山市强峰铝业有限公司	3e002fce9cc64ed0b12afb4770e94408	596a6bf53293358a634cd31d5c72cd13
安徽联河股份有限公司	望江县市场监督管理局	2015/4/30	5.5608E+13	120		2015/4/30	无效	[{"cancel_reason":"1","cancel_date":"2016年04月18日"}]	[{"owner":"安徽省联河米业有限公司","name":"机械设备","details":"在用机械设备13台套，状况良好，存放在本公司","remarks":}]	[{"morname":"望江县融资担保公司","morno":"其他","idno":"340827000012399"}]	[{"period":"自2015年04月28日至2016年04月27日","amount":"120万元","kind":"借款合同","range":"贷款本息","remarks":}]	安徽联河股份有限公司	bc1e4bc4aa5e4f4c8a79a46d9c377bbc	86c6f0dc2139d34569d58c5302fbea8b
宿州海泓汽车零部件有限公司	宿州市埇桥区市场监督管理局	2014/10/21	5.5703E+13	120		2014/10/21	有效		[{"owner":"宿州市海泓汽车零部件有限公司","name":"机器设备","details":"308万元","remarks":}]	[{"morname":"宿州市融通融资担保有限公司","morno":,"idno":"341300000016173"}]	[{"period":"自2014年10月09日至2015年10月09日","amount":"120万元","kind":"借款合同","range":"本金、利息及违约金等","remarks":}]	宿州海泓汽车零部件有限公司	cccd9e65e3004463b622ab6551e395fa	6d94dcc1f4057d141b9d8d318145574b
安徽维亚纳汽车配件制造有限公司	滁州市经济开发区工商分局	2014/11/28	5.509E+13	114		2014/11/28	无效	[{"cancel_reason":"1","cancel_date":"2015年11月05日"}]	[{"owner":"同上","name":"线割机床","details":"叁台  2014年9月购买","remarks":},{"owner":"安徽维亚纳汽车配件制造有限公司","name":"数控雕铣机","details":"壹台、2014年购买、价格17万，现在该厂房内","remarks":},{"owner":"同上","name":"电火花成型机床","details":"同上","remarks":},{"owner":"安徽维亚纳汽车配件有限公司","name":"机械摇臂钻床","details":"壹台、2014年购买 3万","remarks":},{"owner":"同上","name":"龙门加工中心","details":"同上","remarks":},{"owner":"同上","name":"普车","details":"壹台  2014年购买  5万","remarks":},{"owner":"同上","name":"平面磨床","details":"壹台  2014年","remarks":},{"owner":"同上","name":"立式铣床","details":"同上","remarks":},{"owner":"同上","name":"螺杆式空压机","details":"同上","remarks":},{"owner":"同上","name":"冷冻式干燥机","details":"同上","remarks":},{"owner":"同上","name":"储气桶","details":"同上","remarks":}]	[{"morname":"滁州皖东银行股份有限公司丰乐支行","morno":,"idno":"341100000036714"}]	[{"period":"自2014年11月06日至2015年11月05日","amount":"114万元","kind":"借款合同","range":"机械设备","remarks":}]	安徽维亚纳汽车配件制造有限公司	84529ab371924840853d20856055c242	f3d47e97e0a0d0dc9be18943a15dd17d
安徽维亚纳汽车配件制造有限公司	滁州市经济技术开发区市场监督管理局	2014/11/28	5.509E+13	114		2014/11/28	无效	[{"cancel_reason":"1","cancel_date":"2015年11月05日"}]	[{"owner":"同上","name":"线割机床","details":"叁台  2014年9月购买","remarks":},{"owner":"安徽维亚纳汽车配件制造有限公司","name":"数控雕铣机","details":"壹台、2014年购买、价格17万，现在该厂房内","remarks":},{"owner":"同上","name":"电火花成型机床","details":"同上","remarks":},{"owner":"安徽维亚纳汽车配件有限公司","name":"机械摇臂钻床","details":"壹台、2014年购买 3万","remarks":},{"owner":"同上","name":"龙门加工中心","details":"同上","remarks":},{"owner":"同上","name":"普车","details":"壹台  2014年购买  5万","remarks":},{"owner":"同上","name":"平面磨床","details":"壹台  2014年","remarks":},{"owner":"同上","name":"立式铣床","details":"同上","remarks":},{"owner":"同上","name":"螺杆式空压机","details":"同上","remarks":},{"owner":"同上","name":"冷冻式干燥机","details":"同上","remarks":},{"owner":"同上","name":"储气桶","details":"同上","remarks":}]	[{"morname":"滁州皖东银行股份有限公司丰乐支行","morno":,"idno":"341100000036714"}]	[{"period":"自2014年11月06日至2015年11月05日","amount":"114万元","kind":"借款合同","range":"机械设备","remarks":}]	安徽维亚纳汽车配件制造有限公司	84529ab371924840853d20856055c242	2417caad6d1db8390e0518b542d3ec80
滁州扬子新材料科技有限公司	来安县市场监督管理局	2015/9/16	5.5056E+13	110		2015/9/16	无效		[{"owner":"滁州扬子新材料科技有限公司","name":"机器设备","details":"2台套、质量良好、现有、存放于公司。","remarks":}]	[{"morname":"滁州安通典当有限公司","morno":"其他","idno":"341124000039315"}]	[{"period":"自2015年07月15日至2016年01月15日","amount":"110万元","kind":"借款合同","range":"当金、综合费用、利息、违约金、逾期费用及乙方实现债权的相关费用。","remarks":}]	滁州扬子新材料科技有限公司	55bdb3f9a8ba4908a48d7c945a119b8d	bb2998b8babfaeac3449cf96e9f0b389
滁州扬子新材料科技有限公司	来安县市场监督管理局	2016/4/12	5.5056E+13	110		2016/4/12	有效		[{"owner":"滁州扬子新材料科技有限公司","name":"机器设备","details":"4台套、质量良好、现有、存放于公司。","remarks":}]	[{"morname":"滁州安通典当有限公司","morno":"其他","idno":"91341122740857296J"}]	[{"period":"自2016年04月13日至2016年09月18日","amount":"110万元","kind":"借款合同","range":"当金、综合费用、利息、违约金、逾期费用及乙方实现债权的相关费用。","remarks":}]	滁州扬子新材料科技有限公司	55bdb3f9a8ba4908a48d7c945a119b8d	30365bad2fd64938e8036598cd3c17f4
滁州扬子新材料科技有限公司	来安县市场监督管理局	2016/4/12	5.5056E+13	110		2016/4/12	有效		[{"owner":"滁州扬子新材料科技有限公司","name":"机器设备","details":"4台套、质量良好、现有、存放于公司。","remarks":}]	[{"morname":"滁州安通典当有限公司","morno":"其他","idno":"341124000039315"}]	[{"period":"自2016年03月23日至2016年09月18日","amount":"110万元","kind":"借款合同","range":"当金、综合费用、利息、违约金、逾期费用及乙方实现债权的相关费用。","remarks":}]	滁州扬子新材料科技有限公司	55bdb3f9a8ba4908a48d7c945a119b8d	e6ab47d6e6f9ef14380aebeaa75d03d2
滁州扬子新材料科技有限公司	来安县市场监督管理局	2015/9/16	5.5056E+13	110		2015/9/16	无效		[{"owner":"滁州扬子新材料科技有限公司","name":"机器设备","details":"2台套、质量良好、现有、存放于公司。","remarks":}]	[{"morname":"滁州安通典当有限公司","morno":"其他","idno":"341124000039315"}]	[{"period":"自2015年07月15日至2016年01月15日","amount":"110万元","kind":"其他合同","range":"当金、综合费用、利息、违约金、逾期费用及乙方实现债权的相关费用。","remarks":}]	滁州扬子新材料科技有限公司	55bdb3f9a8ba4908a48d7c945a119b8d	fb24247fc28897c8a5751ebec7bce445
安徽省天富电子（集团）有限公司	天长市市场监督管理局	2015/6/24	5.507E+13	107		2015/6/24	有效		[{"owner":"安徽省天富电子（集团）有限公司","name":"贴片机","details":"3台、目前质量状况良好、位于天长市经济开发区纬一路北","remarks":},{"owner":"安徽省天富电子（集团）有限公司","name":"空调","details":"2批、目前质量状况良好、位于天长市永福路北侧万寿路东侧天长地久商务楼","remarks":}]	[{"morname":"交通银行股份有限公司滁州分行","morno":"其他","idno":"341100000059970"}]	[{"period":"自2015年06月24日至2016年06月19日","amount":"107万元","kind":"借款合同","range":"本金、利息及其他相关费用","remarks":}]	安徽省天富电子（集团）有限公司	36332720fc8a437a94e8f4a4f43c923d	b2eff5d71c9533ccef84fc5a3b513dae
黄山市徽州康佳化工有限责任公司	黄山市徽州区市场监督管理局	2014/10/15	5.5902E+13	100		2014/10/15	无效	[{"cancel_reason":"1","cancel_date":"2015年08月21日"}]	[{"owner":,"name":,"details":,"remarks":}]		[{"period":"自2014年10月13日至2015年10月13日","amount":"100万元","kind":"借款合同","range":"见保证合同第二条","remarks":}]	黄山市徽州康佳化工有限责任公司	a72e64c3d41847eb8f5e324afe032abf	1db31a9fce7a8c53164bc934d9392f6d
砀山昌海塑料制品有限公司	砀山县市场监督管理局	2015/7/6	5.5707E+13	100		2015/7/6	无效	[{"cancel_reason":"1","cancel_date":"2015年09月28日"}]	[{"owner":"砀山昌海塑料制品有限公司","name":"机器/设备","details":"17台/套，良好，价值人民币666.4万元，砀山昌海塑料制品有限公司","remarks":}]	[{"morname":"安徽砀山农村商业银行股份有限公司","morno":"其他","idno":"341321000002005"}]	[{"period":"自2015年07月06日至2016年01月06日","amount":"100万元","kind":"借款合同","range":"主债权、利息、违约金等","remarks":"所报材料真实、合法、有效，一切责任由当事人承担。"}]	砀山昌海塑料制品有限公司	ecd5eb0560b44d4bb11b1076923418c7	b64bd2d5e6094c2ad208ef87e78394a3
滁州兴扬汽车有限公司	滁州市经济开发区工商分局	2016/4/18	5.509E+13	100		2016/4/18	无效	[{"cancel_reason":"1","cancel_date":"2016年05月30日"}]	[{"owner":"兴扬汽车有限公司","name":"不锈钢罐车","details":"共3台罐车存放该公司内","remarks":}]	[{"morname":"滁州皖东农村商业银行股份有限公司扬子支行","morno":"其他","idno":"91341100756833635Y"}]	[{"period":"自2015年10月28日至2016年04月28日","amount":"100万元","kind":"借款合同","range":"罐车","remarks":}]	滁州兴扬汽车有限公司	838bb5644351472d894f0707f5483bdb	38a2d8ec2d376041e6043a6592048d06
滁州兴扬汽车有限公司	滁州市经济技术开发区市场监督管理局	2016/4/18	5.509E+13	100		2016/4/18	无效	[{"cancel_reason":"1","cancel_date":"2016年05月30日"}]	[{"owner":"兴扬汽车有限公司","name":"不锈钢罐车","details":"共3台罐车存放该公司内","remarks":}]	[{"morname":"滁州皖东农村商业银行股份有限公司扬子支行","morno":"其他","idno":"91341100756833635Y"}]	[{"period":"自2015年10月28日至2016年04月28日","amount":"100万元","kind":"借款合同","range":"罐车","remarks":}]	滁州兴扬汽车有限公司	838bb5644351472d894f0707f5483bdb	1098a2d4e4ac8107d35dfd95a8b99b62
安徽天裕汽车零部件制造有限公司	滁州市经济开发区工商分局	2016/4/21	5502015027	100		2016/4/21	有效		[{"owner":"安徽天裕汽车零配件制造有限公司","name":"剪板机","details":"共15台设备存放该公司内使用，为2013.15年购买，质量良好","remarks":}]	[{"morname":"滁州皖东农村商业银行股份有限公司丰乐支行","morno":"其他","idno":"913411005730175017512H"}]	[{"period":"自2015年04月16日至2016年04月15日","amount":"100万元","kind":"借款合同","range":"设备","remarks":}]	安徽天裕汽车零部件制造有限公司	bd85956915084d3d87807b1da105df53	3762def5c9a26cc227fdfe0a75f922b5
铜陵市天河科工贸有限责任公司	铜陵市经济开发区市场监督管理局	2016/5/11	5.6205E+13	100		2016/5/11	无效	[{"cancel_reason":"1","cancel_date":"2017年01月25日"}]	[{"owner":"铜陵市天河科工贸有限责任公司","name":"漆包机","details":"2套，良好，铜陵市天河科工贸有限责任公司内","remarks":}]	[{"morname":"铜陵金誉中小企业信用担保中心","morno":,"idno":"12340700705093737U"}]	[{"period":"自2016年05月11日至2016年11月11日","amount":"100万元","kind":"借款合同","range":"详见反担保抵押合同","remarks":}]	铜陵市天河科工贸有限责任公司	320cab83dde7417e8330362b16aaf2c9	447044b40014f34eb1767cd5cffec280
安徽维亚纳汽车配件制造有限公司	滁州市经济开发区工商分局	2015/7/3	5.509E+13	100		2015/7/3	无效	[{"cancel_reason":"1","cancel_date":"2016年07月05日"}]	[{"owner":"安徽维亚纳汽车配件制造有限公司","name":"液压切胶机","details":"共70台机器存放该公司内","remarks":}]	[{"morname":"滁州皖东农村商业银行股份有限公司丰乐支行","morno":"其他","idno":"913411005730175017512H"}]	[{"period":"自2015年07月03日至2016年07月03日","amount":"100万元","kind":"借款合同","range":"机器设备","remarks":}]	安徽维亚纳汽车配件制造有限公司	84529ab371924840853d20856055c242	5bb8f740128d349a8eaa5587e7b3e3e2
安徽爱乐门窗系统工程有限公司	宿州市埇桥区市场监督管理局	2014/12/25	5.5703E+13	100		2014/12/25	有效		[{"owner":"安徽爱乐门窗系统工程有限公司","name":"机器设备","details":"605万元","remarks":}]	[{"morname":"宿州市融通融资担保有限公司","morno":,"idno":"341300000016173"}]	[{"period":"自2014年12月16日至2015年12月16日","amount":"100万元","kind":"借款合同","range":"本金、利息、违约金等","remarks":}]	安徽爱乐门窗系统工程有限公司	a09eb0458b344d489cc0a62defd3a1e1	4387477fe3c0a2aef80c70a344c78474
安徽东宏鞋业有限公司	淮南市八公山区市场监督管理局	2016/5/19	5.5405E+13	100		2016/5/19	有效		[{"owner":"安徽东宏鞋业有限公司","name":"机器设备","details":"机器设备24件 质量状况良好 所在地安徽东宏鞋业有限公司公司所在地淮南市八公山区工业园内","remarks":}]	[{"morname":"徽商银行股份有限公司淮南八公山支行","morno":"其他","idno":"340400000027165"}]	[{"period":"自2016年05月18日至2017年05月18日","amount":"100万元","kind":"借款合同","range":"本金、利息、以及其它所有费用","remarks":}]	安徽东宏鞋业有限公司	b4cc1eeda8c7442fab77c560b6cbbf04	3e1b130124c3cdfc217753be88504785
安徽省小小科技股份有限公司	绩溪县市场监督管理局	2015/12/17	5.6306E+13	100		2015/12/17	有效		[{"owner":"安徽省小小科技实业有限公司","name":"热锻用中频前棒料提升机","details":"1\t热锻用中频前棒料提升机\t小小科技实业有限公司\t1\t好\t在用\t公司一车间\t2015-4-17\t8538694\t3.20\t见图1","remarks":}]	[{"morname":"安徽休宁农村商业银行股份有限公司","morno":"其他","idno":"341000000049695"}]	[{"period":"自2015年12月17日至2018年12月17日","amount":"100万元","kind":"借款合同","range":"抵押合同第二条规定","remarks":}]	安徽省小小科技股份有限公司	f4248497cbe74750be59e4b47e26180f	8f6336cfeabb5723a4076b2374e461d3
黄山耀利水上设施有限公司	黄山市黄山区市场监督管理局	2015/5/12	黄市监抵[2015]13号	100		2015/5/12	无效	[{"cancel_reason":"1","cancel_date":"2016年05月16日"}]	[{"owner":"黄山耀利水上设施有限公司","name":"粉碎机","details":"2台、质量良好、工业园区","remarks":},{"owner":"黄山耀利水上设施有限公司","name":"吸料机","details":"2台、质量良好、工业园区","remarks":},{"owner":"黄山耀利水上设施有限公司","name":"混色机","details":"2台、质量良好、工业园区","remarks":},{"owner":"黄山耀利水上设施有限公司","name":"空气机","details":"1台、质量良好、工业园区","remarks":},{"owner":"黄山耀利水上设施有限公司","name":"储气罐","details":"1台、质量良好、工业园区","remarks":},{"owner":"黄山耀利水上设施有限公司","name":"吹塑机","details":"1台、质量良好、工业园区","remarks":},{"owner":"黄山耀利水上设施有限公司","name":"水塔","details":"1台","remarks":},{"owner":"黄山耀利水上设施有限公司","name":"吹塑机","details":"1台、质量良好、工业园区","remarks":},{"owner":"黄山耀利水上设施有限公司","name":"模具","details":"1套、质量良好、工业园区","remarks":}]	[{"morname":"黄山市黄山区中小企业融资担保有限公司","morno":"其他","idno":"341003000000741"}]	[{"period":"自2015年05月12日至2016年05月12日","amount":"100万元","kind":"借款合同","range":"主债权","remarks":}]	黄山耀利水上设施有限公司	bcc338f848ea4a55b09150c8669e274c	60280c93bbd8fe139c01c90da4c1203e
黄山耀利水上设施有限公司	黄山市黄山区市场监督管理局	2016/5/13	黄市监抵【2016】23号	100		2016/5/13	有效		[{"owner":"黄山耀利水上设施有限公司","name":"模具","details":"3台、质量良好、工业园区","remarks":},{"owner":"黄山耀利水上设施有限公司","name":"破碎机","details":"2台、质量良好、工业园区","remarks":},{"owner":"黄山耀利水上设施有限公司","name":"冷水机","details":"2台、质量良好、工业园区","remarks":},{"owner":"黄山耀利水上设施有限公司","name":"吹塑机","details":"2台、质量良好、工业园区","remarks":},{"owner":"黄山耀利水上设施有限公司","name":"吸料机","details":"2台、质量良好、工业园区","remarks":}]	[{"morname":"黄山市黄山区中小企业融资担保有限公司","morno":"其他","idno":"91341003784913747Y"}]	[{"period":"自2016年05月12日至2017年05月12日","amount":"100万元","kind":"借款合同","range":"主债权","remarks":}]	黄山耀利水上设施有限公司	bcc338f848ea4a55b09150c8669e274c	b4908161d4a8230b9f43db87aaf35cb7
芜湖华翔印务包装有限公司	芜湖市三山区市场监督管理局	2014/12/2	5.5305E+13	100		2014/12/2	有效		[{"owner":"芜湖华翔印务包装有限公司","name":"电脑自动单瓦切纸机","details":"1台，质量保证，存放在芜湖华翔印务包装有限公司，价值36.8万元","remarks":},{"owner":"芜湖华翔印务包装有限公司","name":"锅炉","details":"1台，质量保证，存放在芜湖华翔印务包装有限公司，价值66.32万元","remarks":},{"owner":"芜湖华翔印务包装有限公司","name":"高速自动糊盒机","details":"2台，质量保证，存放在芜湖华翔印务包装有限公司，价值53万元","remarks":}]	[{"morname":"芜湖市龙湖融资担保有限公司","morno":,"idno":"340206000001300"}]	[{"period":"自2014年12月01日至2015年12月01日","amount":"100万元","kind":"借款合同","range":"贷款的本金、利息及实现债权的相关费用","remarks":}]	芜湖华翔印务包装有限公司	95030cdf30d740539b9460c138120d2b	b9b6b3c89013be2682460e6514ed7af2
宿州市福达木业有限公司	宿州市埇桥区市场监督管理局	2015/3/16	5.5703E+13	100		2015/3/16	有效		[{"owner":"宿州市福达木业有限公司","name":"机器设备","details":"115万元","remarks":}]	[{"morname":"宿州市融通融资担保有限公司","morno":"其他","idno":"341300000016173"}]	[{"period":"自2015年02月16日至2020年02月16日","amount":"100万元","kind":"借款合同","range":"本金、利息、违约金等","remarks":}]	宿州市福达木业有限公司	ba1c0681029741ca8fa4cb3af7f59def	fa2fe6f54cca8bdb53ad6c2f7588ba7a
安徽省宿州市贯华化工有限公司	宿州市埇桥区市场监督管理局	2015/12/9	5.5703E+13	100		2015/12/9	有效		[{"owner":"安徽省宿州市贯华化工有限公司","name":"机器设备","details":"2653万元","remarks":}]	[{"morname":"宿州市融通融资担保有限公司","morno":,"idno":}]	[{"period":"自2015年11月10日至2016年11月10日","amount":"100万元","kind":"借款合同","range":"本金、利息、违约金等","remarks":}]	安徽省宿州市贯华化工有限公司	160418e6238641c88f060104f3db03e3	be84f71b55dc67cd0170aa17c53f9d37
安徽省宿州市贯华化工有限公司	宿州市埇桥区市场监督管理局	2015/9/23	5.5703E+13	100		2015/9/23	有效		[{"owner":"安徽省宿州市贯华化工有限公司","name":"机器设备","details":"2653万元","remarks":}]	[{"morname":"宿州市融通融资担保有限公司","morno":"其他","idno":"341300000016173"}]	[{"period":"自2015年07月29日至2016年07月29日","amount":"100万元","kind":"借款合同","range":"本金、利息、违约金等","remarks":}]	安徽省宿州市贯华化工有限公司	160418e6238641c88f060104f3db03e3	9ef6823afbb3848760d500f555202c9a
安徽省宿州市贯华化工有限公司	宿州市埇桥区市场监督管理局	2014/10/20	5.5703E+13	100		2014/10/20	有效		[{"owner":"安徽省宿州市贯华化工有限公司","name":"机器设备","details":"1840万元","remarks":}]	[{"morname":"宿州市融通融资担保有限公司","morno":,"idno":"341300000016173"}]	[{"period":"自2014年10月14日至2015年10月13日","amount":"100万元","kind":"借款合同","range":"本金、利息及违约金等","remarks":}]	安徽省宿州市贯华化工有限公司	160418e6238641c88f060104f3db03e3	45fb54c3cf285fa1bbc584e7aee68ef5
安徽巨星钢业有限公司	绩溪县市场监督管理局	2016/3/4	5.6306E+13	97		2016/3/4	有效		[{"owner":"安徽巨星钢业有限公司","name":"液压机","details":"1\t良好\t使用\t生态工业园区永强路4 号\t2008.6\t4.5","remarks":}]	[{"morname":"安徽绩溪农村商业银行股份有限公司","morno":"其他","idno":"913418000570393010"}]	[{"period":"自2016年03月04日至2018年11月03日","amount":"97万元","kind":"借款合同","range":"担保合同第二章第四条规定","remarks":}]	安徽巨星钢业有限公司	c784665ab1544b04b131744f565215bd	2d509da1cb403d4b69f55b1d4b817f6c
滁州兴扬汽车有限公司	滁州市经济技术开发区市场监督管理局	2016/3/11	5.509E+13	90.5		2016/3/11	无效		[{"owner":"兴扬汽车公司","name":"液压剪板机","details":"共16台机器存放该公司内","remarks":}]	[{"morname":"滁州市琅琊融资担保有限公司","morno":"其他","idno":"341100000005412"}]	[{"period":"自2016年02月18日至2017年02月18日","amount":"90.5万元","kind":"借款合同","range":"机器设备","remarks":}]	滁州兴扬汽车有限公司	838bb5644351472d894f0707f5483bdb	909b105bfa3eedebbec684d49c4aa414
滁州兴扬汽车有限公司	滁州市经济开发区工商分局	2017/4/26	5.509E+13	90.5		2017/4/26	有效		[{"owner":"滁州兴扬汽车有限公司","name":"剪板机","details":"一台 质量完好 存放在该公司内","remarks":},{"owner":"滁州兴扬汽车有限公司","name":"焊接机","details":"一台","remarks":}]	[{"morname":"滁州市琅琊融资担保有限公司","morno":"其他","idno":"341100000004250"}]	[{"period":"自2017年02月14日至2017年02月20日","amount":"90.5万元","kind":"借款合同","range":"机器设备","remarks":}]	滁州兴扬汽车有限公司	838bb5644351472d894f0707f5483bdb	f2984ebf48e9fefb062e5de453bca0be
滁州兴扬汽车有限公司	滁州市经济开发区工商分局	2016/3/11	5.509E+13	90.5		2016/3/11	无效		[{"owner":"兴扬汽车公司","name":"液压剪板机","details":"共16台机器存放该公司内","remarks":}]	[{"morname":"滁州市琅琊融资担保有限公司","morno":"其他","idno":"341100000005412"}]	[{"period":"自2016年02月18日至2017年02月18日","amount":"90.5万元","kind":"借款合同","range":"机器设备","remarks":}]	滁州兴扬汽车有限公司	838bb5644351472d894f0707f5483bdb	e8a1143a4d919b451219bf0dc85a2ae8
安徽环宇铝业有限公司	当涂县市场监督管理局	2014/12/12	5.5505E+13	90		2014/12/12	无效	[{"cancel_reason":"1","cancel_date":"2015年06月24日"}]	[{"owner":"安徽环宇铝业有限公司","name":"机械设备","details":"6台，正常生产使用，在抵押人公司内。","remarks":}]	[{"morname":"合肥科技农村商业银行股份有限公司望湖支行","morno":,"idno":"340100000284207"}]	[{"period":"自2014年12月15日至2015年06月15日","amount":"90万元","kind":"借款合同","range":"主债权及利息、违约金、和实现抵押权的其他费用。","remarks":}]	安徽环宇铝业有限公司	d88ec0e968244352871e87594335fd7e	048b59444a61811ffa57a47a283eba16
宿州市君邦电动车制造有限公司	宿州市埇桥区市场监督管理局	2016/12/28	5.5703E+13	80		2016/12/28	有效		[{"owner":"宿州市君邦电动车制造有限公司","name":"机器设备","details":"287.72万元","remarks":}]	[{"morname":"宿州市融通融资担保有限公司","morno":"其他","idno":"91341300793590118T"}]	[{"period":"自2016年12月08日至2017年12月08日","amount":"80万元","kind":"借款合同","range":"本金、利息、违约金等","remarks":}]	宿州市君邦电动车制造有限公司	beb9c13901d3465d8bfdbd5236e7845f	96967d91a9e7ca9b23620dc209933c3a
广德志云笋业有限公司	广德县市场监督管理局	2014/12/12	5.6303E+13	80		2014/12/12	有效		[{"owner":,"name":,"details":,"remarks":}]	[{"morname":"安徽广德农村商业银行股份有限公司东亭支行","morno":,"idno":"342523000006247"}]	[{"period":"自2014年12月12日至2015年12月12日","amount":"80万元","kind":"借款合同","range":"主债权及其实现的一切费用","remarks":}]	广德志云笋业有限公司	4c4538861df047d69021d01ec08e5c76	9ab10966eb5a73868fc829a523ec5088
安徽爱乐门窗系统工程有限公司	宿州市埇桥区市场监督管理局	2015/4/13	5.5703E+13	75		2015/4/13	有效		[{"owner":"安徽爱乐门窗系统工程有限公司","name":"机器设备","details":"605万元","remarks":}]	[{"morname":"宿州市融通融资担保有限公司","morno":"其他","idno":"341300000016173"}]	[{"period":"自2015年03月31日至2015年09月30日","amount":"75万元","kind":"借款合同","range":"本金、利息、违约金等","remarks":}]	安徽爱乐门窗系统工程有限公司	a09eb0458b344d489cc0a62defd3a1e1	a766b2c18b0db625df0f9573cc20a58f
安徽巨星钢业有限公司	绩溪县市场监督管理局	2016/6/1	5.6306E+13	70		2016/6/1	有效		[{"owner":"安徽巨星钢业有限公司","name":"除尘设备一套","details":"1\t良好\t使用\t生态工业园区永强路4 号\t2015.5\t20.8\t00421957\t见图片1","remarks":"详见附件（\t\t\t\t(056306002016022\\2016-5-31)\t）"}]	[{"morname":"宣城市中小企业融资担保有限公司","morno":"其他","idno":"9134180074306278XY"}]	[{"period":"自2016年05月23日至2017年05月22日","amount":"70万元","kind":"借款合同","range":"担保与反担保合同第十条规定","remarks":}]	安徽巨星钢业有限公司	c784665ab1544b04b131744f565215bd	0610b0228a16525426d03eef33c9a268
